pseudoID,course_data,course_num,year,quarter_num,quarter_text,section
A681212296135,20164-33001-03,33001,2016,4,Autumn,03
A681212296135,20164-35200-01,35200,2016,4,Autumn,01
A681212296135,20164-37000-04,37000,2016,4,Autumn,04
A681212296135,20171-35210-02,35210,2017,1,Winter,02
A681212296135,20171-38002-02,38002,2017,1,Winter,02
A681212296135,20171-42001-03,42001,2017,1,Winter,03
A68123486198,20164-30000-04,30000,2016,4,Autumn,04
A68123486198,20164-33001-02,33001,2016,4,Autumn,02
A68123486198,20164-41100-03,41100,2016,4,Autumn,03
A68123486198,20171-35000-01,35000,2017,1,Winter,01
A68123486198,20171-37000-02,37000,2017,1,Winter,02
A68123486198,20171-39001-01,39001,2017,1,Winter,01
A68123486198,20171-42117-81,42117,2017,1,Winter,81
A474005727176,20164-37000-01,37000,2016,4,Autumn,01
A474005727176,20164-40000-81,40000,2016,4,Autumn,81
A474005727176,20164-41000-03,41000,2016,4,Autumn,03
A474005727176,20171-30130-02,30130,2017,1,Winter,02
A474005727176,20171-35000-01,35000,2017,1,Winter,01
A474005727176,20171-38103-03,38103,2017,1,Winter,03
A474755395150,20164-30000-03,30000,2016,4,Autumn,03
A474755395150,20164-33520-01,33520,2016,4,Autumn,01
A474755395150,20164-39101-01,39101,2016,4,Autumn,01
A474755395150,20164-41100-03,41100,2016,4,Autumn,03
A474755395150,20171-35000-03,35000,2017,1,Winter,03
A474755395150,20171-37100-01,37100,2017,1,Winter,01
A474755395150,20171-40000-02,40000,2017,1,Winter,02
A474755395150,20171-41204-01,41204,2017,1,Winter,01
A439457110270,20164-30000-04,30000,2016,4,Autumn,04
A439457110270,20164-33002-01,33002,2016,4,Autumn,01
A439457110270,20164-38001-01,38001,2016,4,Autumn,01
A439457110270,20164-41100-03,41100,2016,4,Autumn,03
A439457110270,20171-30001-01,30001,2017,1,Winter,01
A439457110270,20171-37000-01,37000,2017,1,Winter,01
A439457110270,20171-40000-01,40000,2017,1,Winter,01
A498756545490,20164-30000-04,30000,2016,4,Autumn,04
A498756545490,20164-33001-04,33001,2016,4,Autumn,04
A498756545490,20164-41000-05,41000,2016,4,Autumn,05
A498756545490,20171-30116-01,30116,2017,1,Winter,01
A498756545490,20171-33503-01,33503,2017,1,Winter,01
A498756545490,20171-35000-04,35000,2017,1,Winter,04
A498756545490,20171-39001-01,39001,2017,1,Winter,01
A4811697224567,20164-30000-07,30000,2016,4,Autumn,07
A4811697224567,20164-33101-81,33101,2016,4,Autumn,81
A4811697224567,20164-41100-04,41100,2016,4,Autumn,04
A4811697224567,20171-34110-01,34110,2017,1,Winter,01
A4811697224567,20171-35000-05,35000,2017,1,Winter,05
A4811697224567,20171-37000-02,37000,2017,1,Winter,02
A4811697224567,20171-42117-81,42117,2017,1,Winter,81
A69422772728,20164-30000-08,30000,2016,4,Autumn,08
A69422772728,20164-33101-01,33101,2016,4,Autumn,01
A69422772728,20164-35000-01,35000,2016,4,Autumn,01
A69422772728,20171-30130-02,30130,2017,1,Winter,02
A69422772728,20171-35200-02,35200,2017,1,Winter,02
A69422772728,20171-42001-81,42001,2017,1,Winter,81
A69596435744,20164-33001-06,33001,2016,4,Autumn,06
A69596435744,20164-40000-02,40000,2016,4,Autumn,02
A69596435744,20164-41100-03,41100,2016,4,Autumn,03
A69596435744,20164-42001-01,42001,2016,4,Autumn,01
A69596435744,20171-37000-02,37000,2017,1,Winter,02
A69596435744,20171-40101-01,40101,2017,1,Winter,01
A69596435744,20171-40205-01,40205,2017,1,Winter,01
A69596435744,20171-42117-81,42117,2017,1,Winter,81
A44846600076,20164-33101-81,33101,2016,4,Autumn,81
A44846600076,20164-37000-04,37000,2016,4,Autumn,04
A44846600076,20164-42001-01,42001,2016,4,Autumn,01
A44846600076,20171-36106-01,36106,2017,1,Winter,01
A44846600076,20171-37201-81,37201,2017,1,Winter,81
A44846600076,20171-37210-01,37210,2017,1,Winter,01
A44846600076,20171-42117-81,42117,2017,1,Winter,81
A48403080378,20164-30000-06,30000,2016,4,Autumn,06
A48403080378,20164-33001-06,33001,2016,4,Autumn,06
A48403080378,20164-41000-01,41000,2016,4,Autumn,01
A48403080378,20171-35000-05,35000,2017,1,Winter,05
A48403080378,20171-40000-01,40000,2017,1,Winter,01
A48403080378,20171-42001-01,42001,2017,1,Winter,01
A48588646884,20164-30000-08,30000,2016,4,Autumn,08
A48588646884,20164-33001-06,33001,2016,4,Autumn,06
A48588646884,20164-39001-02,39001,2016,4,Autumn,02
A48588646884,20164-41100-03,41100,2016,4,Autumn,03
A48588646884,20171-34102-02,34102,2017,1,Winter,02
A48588646884,20171-35000-02,35000,2017,1,Winter,02
A48588646884,20171-37000-01,37000,2017,1,Winter,01
A486906468190,20164-33001-05,33001,2016,4,Autumn,05
A486906468190,20164-37000-04,37000,2016,4,Autumn,04
A486906468190,20164-42001-03,42001,2016,4,Autumn,03
A486906468190,20171-35215-01,35215,2017,1,Winter,01
A486906468190,20171-38001-02,38001,2017,1,Winter,02
A486906468190,20171-38002-02,38002,2017,1,Winter,02
A69805340465,20164-30000-08,30000,2016,4,Autumn,08
A69805340465,20164-33101-81,33101,2016,4,Autumn,81
A69805340465,20164-41000-03,41000,2016,4,Autumn,03
A69805340465,20171-36106-01,36106,2017,1,Winter,01
A69805340465,20171-37000-02,37000,2017,1,Winter,02
A69805340465,20171-42001-02,42001,2017,1,Winter,02
A4914526545572,20164-30116-81,30116,2016,4,Autumn,81
A4914526545572,20164-30118-01,30118,2016,4,Autumn,01
A4914526545572,20164-33101-01,33101,2016,4,Autumn,01
A4914526545572,20164-42001-81,42001,2016,4,Autumn,81
A4914526545572,20171-35210-02,35210,2017,1,Winter,02
A4914526545572,20171-35215-01,35215,2017,1,Winter,01
A4914526545572,20171-39005-81,39005,2017,1,Winter,81
A4914526545572,20171-42117-81,42117,2017,1,Winter,81
A5111207308380,20164-33001-01,33001,2016,4,Autumn,01
A5111207308380,20164-41000-04,41000,2016,4,Autumn,04
A5111207308380,20164-42001-03,42001,2016,4,Autumn,03
A5111207308380,20171-33401-01,33401,2017,1,Winter,01
A5111207308380,20171-35000-04,35000,2017,1,Winter,04
A456705994300,20164-30000-03,30000,2016,4,Autumn,03
A456705994300,20164-33001-05,33001,2016,4,Autumn,05
A456705994300,20164-41000-01,41000,2016,4,Autumn,01
A456705994300,20171-35000-02,35000,2017,1,Winter,02
A456705994300,20171-38002-02,38002,2017,1,Winter,02
A456705994300,20171-42001-03,42001,2017,1,Winter,03
A707164981536,20164-33101-01,33101,2016,4,Autumn,01
A707164981536,20164-38001-02,38001,2016,4,Autumn,02
A707164981536,20164-41100-04,41100,2016,4,Autumn,04
A707164981536,20171-34106-01,34106,2017,1,Winter,01
A707164981536,20171-37101-85,37101,2017,1,Winter,85
A707164981536,20171-38103-04,38103,2017,1,Winter,04
A707164981536,20171-40000-81,40000,2017,1,Winter,81
A46063320108,20164-30000-03,30000,2016,4,Autumn,03
A46063320108,20164-34705-01,34705,2016,4,Autumn,01
A46063320108,20164-41000-02,41000,2016,4,Autumn,02
A46063320108,20171-35000-05,35000,2017,1,Winter,05
A46063320108,20171-37101-01,37101,2017,1,Winter,01
A46063320108,20171-38001-02,38001,2017,1,Winter,02
A46063320108,20171-40000-01,40000,2017,1,Winter,01
A527325720513,20164-30000-05,30000,2016,4,Autumn,05
A527325720513,20164-35000-01,35000,2016,4,Autumn,01
A527325720513,20164-41000-81,41000,2016,4,Autumn,81
A527325720513,20171-34106-01,34106,2017,1,Winter,01
A527325720513,20171-35200-02,35200,2017,1,Winter,02
A527325720513,20171-38001-01,38001,2017,1,Winter,01
A527325720513,20171-38103-03,38103,2017,1,Winter,03
A502615762100,20164-33001-05,33001,2016,4,Autumn,05
A502615762100,20164-35000-02,35000,2016,4,Autumn,02
A502615762100,20164-37000-04,37000,2016,4,Autumn,04
A502615762100,20164-41000-05,41000,2016,4,Autumn,05
A502615762100,20171-38103-02,38103,2017,1,Winter,02
A502615762100,20171-40000-01,40000,2017,1,Winter,01
A502615762100,20171-42001-01,42001,2017,1,Winter,01
A502615762100,20171-42117-02,42117,2017,1,Winter,02
A46532549463,20164-33002-01,33002,2016,4,Autumn,01
A46532549463,20164-35000-02,35000,2016,4,Autumn,02
A46532549463,20164-41100-03,41100,2016,4,Autumn,03
A46532549463,20171-33450-01,33450,2017,1,Winter,01
A46532549463,20171-37000-02,37000,2017,1,Winter,02
A46532549463,20171-38103-02,38103,2017,1,Winter,02
A46532549463,20171-40000-01,40000,2017,1,Winter,01
A53552587421,20164-33001-03,33001,2016,4,Autumn,03
A53552587421,20164-41100-04,41100,2016,4,Autumn,04
A53552587421,20164-42001-03,42001,2016,4,Autumn,03
A53552587421,20171-30000-01,30000,2017,1,Winter,01
A53552587421,20171-37100-01,37100,2017,1,Winter,01
A53552587421,20171-37201-81,37201,2017,1,Winter,81
A467626560188,20164-30116-01,30116,2016,4,Autumn,01
A467626560188,20164-33001-01,33001,2016,4,Autumn,01
A467626560188,20164-41000-04,41000,2016,4,Autumn,04
A467626560188,20171-35000-02,35000,2017,1,Winter,02
A467626560188,20171-37000-01,37000,2017,1,Winter,01
A467626560188,20171-42001-02,42001,2017,1,Winter,02
A468687052342,20164-33101-01,33101,2016,4,Autumn,01
A468687052342,20164-35125-01,35125,2016,4,Autumn,01
A468687052342,20164-38001-01,38001,2016,4,Autumn,01
A468687052342,20171-30130-02,30130,2017,1,Winter,02
A468687052342,20171-35200-02,35200,2017,1,Winter,02
A468687052342,20171-35214-81,35214,2017,1,Winter,81
A468687052342,20171-35215-01,35215,2017,1,Winter,01
A721358672273,20164-33101-81,33101,2016,4,Autumn,81
A721358672273,20164-41100-03,41100,2016,4,Autumn,03
A721358672273,20164-42001-02,42001,2016,4,Autumn,02
A721358672273,20171-35201-02,35201,2017,1,Winter,02
A721358672273,20171-37200-81,37200,2017,1,Winter,81
A721358672273,20171-41204-01,41204,2017,1,Winter,01
A537287387198,20164-33001-05,33001,2016,4,Autumn,05
A537287387198,20164-37000-04,37000,2016,4,Autumn,04
A537287387198,20164-41000-03,41000,2016,4,Autumn,03
A537287387198,20171-34110-01,34110,2017,1,Winter,01
A537287387198,20171-40000-02,40000,2017,1,Winter,02
A537287387198,20171-42001-02,42001,2017,1,Winter,02
A47410564428,20164-30000-05,30000,2016,4,Autumn,05
A47410564428,20164-33001-02,33001,2016,4,Autumn,02
A47410564428,20164-35200-01,35200,2016,4,Autumn,01
A47410564428,20171-30116-01,30116,2017,1,Winter,01
A47410564428,20171-35201-02,35201,2017,1,Winter,02
A47410564428,20171-35210-01,35210,2017,1,Winter,01
A509187138490,20164-30000-03,30000,2016,4,Autumn,03
A509187138490,20164-33001-05,33001,2016,4,Autumn,05
A509187138490,20164-41100-03,41100,2016,4,Autumn,03
A509187138490,20171-35000-02,35000,2017,1,Winter,02
A509187138490,20171-37100-01,37100,2017,1,Winter,01
A509187138490,20171-42001-01,42001,2017,1,Winter,01
A513697221240,20164-30116-01,30116,2016,4,Autumn,01
A513697221240,20164-41100-04,41100,2016,4,Autumn,04
A513697221240,20164-42001-02,42001,2016,4,Autumn,02
A513697221240,20171-30118-02,30118,2017,1,Winter,02
A513697221240,20171-35200-02,35200,2017,1,Winter,02
A513697221240,20171-38103-01,38103,2017,1,Winter,01
A731064774235,20164-33502-01,33502,2016,4,Autumn,01
A731064774235,20164-37000-01,37000,2016,4,Autumn,01
A731064774235,20164-42001-01,42001,2016,4,Autumn,01
A731064774235,20171-35210-02,35210,2017,1,Winter,02
A731064774235,20171-38103-03,38103,2017,1,Winter,03
A731064774235,20171-41204-01,41204,2017,1,Winter,01
A731064774235,20171-42110-01,42110,2017,1,Winter,01
A547765940217,20164-30000-03,30000,2016,4,Autumn,03
A547765940217,20164-33001-06,33001,2016,4,Autumn,06
A547765940217,20164-34705-01,34705,2016,4,Autumn,01
A547765940217,20164-41000-01,41000,2016,4,Autumn,01
A547765940217,20171-34302-01,34302,2017,1,Winter,01
A547765940217,20171-35000-01,35000,2017,1,Winter,01
A547765940217,20171-42001-01,42001,2017,1,Winter,01
A73756630266,20164-30000-08,30000,2016,4,Autumn,08
A73756630266,20164-33101-01,33101,2016,4,Autumn,01
A73756630266,20164-41000-01,41000,2016,4,Autumn,01
A73756630266,20171-35000-02,35000,2017,1,Winter,02
A73756630266,20171-37000-01,37000,2017,1,Winter,01
A73756630266,20171-42001-03,42001,2017,1,Winter,03
A548647470150,20164-30000-08,30000,2016,4,Autumn,08
A548647470150,20164-33001-06,33001,2016,4,Autumn,06
A548647470150,20164-37000-01,37000,2016,4,Autumn,01
A548647470150,20164-41000-01,41000,2016,4,Autumn,01
A548647470150,20171-34110-01,34110,2017,1,Winter,01
A548647470150,20171-37101-01,37101,2017,1,Winter,01
A548647470150,20171-40000-02,40000,2017,1,Winter,02
A518104100648,20164-30000-05,30000,2016,4,Autumn,05
A518104100648,20164-33001-02,33001,2016,4,Autumn,02
A518104100648,20164-41000-03,41000,2016,4,Autumn,03
A518104100648,20171-30116-01,30116,2017,1,Winter,01
A518104100648,20171-30118-01,30118,2017,1,Winter,01
A518104100648,20171-35000-82,35000,2017,1,Winter,82
A484125712420,20164-30000-04,30000,2016,4,Autumn,04
A484125712420,20164-33001-02,33001,2016,4,Autumn,02
A484125712420,20164-38001-02,38001,2016,4,Autumn,02
A484125712420,20164-41000-01,41000,2016,4,Autumn,01
A484125712420,20171-35000-02,35000,2017,1,Winter,02
A484125712420,20171-38103-04,38103,2017,1,Winter,04
A484125712420,20171-42001-03,42001,2017,1,Winter,03
A485955628260,20164-30000-05,30000,2016,4,Autumn,05
A485955628260,20164-33101-81,33101,2016,4,Autumn,81
A485955628260,20164-35000-01,35000,2016,4,Autumn,01
A485955628260,20164-41000-05,41000,2016,4,Autumn,05
A485955628260,20171-35200-02,35200,2017,1,Winter,02
A485955628260,20171-38002-01,38002,2017,1,Winter,01
A485955628260,20171-38103-02,38103,2017,1,Winter,02
A557386188880,20164-30000-04,30000,2016,4,Autumn,04
A557386188880,20164-33001-07,33001,2016,4,Autumn,07
A557386188880,20164-41000-02,41000,2016,4,Autumn,02
A557386188880,20171-30116-01,30116,2017,1,Winter,01
A557386188880,20171-35000-04,35000,2017,1,Winter,04
A557386188880,20171-42001-03,42001,2017,1,Winter,03
A534447120186,20164-33001-03,33001,2016,4,Autumn,03
A534447120186,20164-35000-02,35000,2016,4,Autumn,02
A534447120186,20164-41000-05,41000,2016,4,Autumn,05
A534447120186,20171-35200-02,35200,2017,1,Winter,02
A534447120186,20171-38001-02,38001,2017,1,Winter,02
A534447120186,20171-38103-01,38103,2017,1,Winter,01
A534447120186,20171-42001-81,42001,2017,1,Winter,81
A49480569565,20164-33002-01,33002,2016,4,Autumn,01
A49480569565,20164-41000-01,41000,2016,4,Autumn,01
A49480569565,20164-42001-02,42001,2016,4,Autumn,02
A49480569565,20171-40000-01,40000,2017,1,Winter,01
A49480569565,20171-41100-01,41100,2017,1,Winter,01
A49480569565,20171-42002-01,42002,2017,1,Winter,01
A75525880200,20164-30000-04,30000,2016,4,Autumn,04
A75525880200,20164-33001-01,33001,2016,4,Autumn,01
A75525880200,20164-41000-02,41000,2016,4,Autumn,02
A75525880200,20171-33503-01,33503,2017,1,Winter,01
A75525880200,20171-38002-02,38002,2017,1,Winter,02
A75525880200,20171-38103-04,38103,2017,1,Winter,04
A559847553486,20164-34705-01,34705,2016,4,Autumn,01
A559847553486,20164-35000-02,35000,2016,4,Autumn,02
A559847553486,20164-38001-01,38001,2016,4,Autumn,01
A559847553486,20164-41100-03,41100,2016,4,Autumn,03
A559847553486,20171-30001-01,30001,2017,1,Winter,01
A559847553486,20171-35200-01,35200,2017,1,Winter,01
A559847553486,20171-42001-01,42001,2017,1,Winter,01
A497566970156,20164-30000-08,30000,2016,4,Autumn,08
A497566970156,20164-33001-01,33001,2016,4,Autumn,01
A497566970156,20164-37000-01,37000,2016,4,Autumn,01
A497566970156,20164-41000-04,41000,2016,4,Autumn,04
A497566970156,20171-33450-01,33450,2017,1,Winter,01
A497566970156,20171-35200-81,35200,2017,1,Winter,81
A497566970156,20171-35201-82,35201,2017,1,Winter,82
A5370063191035,20164-33001-07,33001,2016,4,Autumn,07
A5370063191035,20164-41000-01,41000,2016,4,Autumn,01
A5370063191035,20164-42001-02,42001,2016,4,Autumn,02
A5370063191035,20171-30000-01,30000,2017,1,Winter,01
A5370063191035,20171-35000-02,35000,2017,1,Winter,02
A5370063191035,20171-38103-02,38103,2017,1,Winter,02
A76815996480,20164-30000-07,30000,2016,4,Autumn,07
A76815996480,20164-33001-04,33001,2016,4,Autumn,04
A76815996480,20164-41000-02,41000,2016,4,Autumn,02
A76815996480,20171-35000-05,35000,2017,1,Winter,05
A76815996480,20171-38001-02,38001,2017,1,Winter,02
A76815996480,20171-42001-03,42001,2017,1,Winter,03
A575568277300,20164-30000-05,30000,2016,4,Autumn,05
A575568277300,20164-34111-81,34111,2016,4,Autumn,81
A575568277300,20164-41000-01,41000,2016,4,Autumn,01
A575568277300,20171-34106-01,34106,2017,1,Winter,01
A575568277300,20171-35000-02,35000,2017,1,Winter,02
A575568277300,20171-38103-04,38103,2017,1,Winter,04
A5440860304,20164-30000-08,30000,2016,4,Autumn,08
A5440860304,20164-33001-05,33001,2016,4,Autumn,05
A5440860304,20164-41000-04,41000,2016,4,Autumn,04
A5440860304,20171-35000-01,35000,2017,1,Winter,01
A5440860304,20171-40205-01,40205,2017,1,Winter,01
A5440860304,20171-42001-02,42001,2017,1,Winter,02
A5111687482600,20164-30000-04,30000,2016,4,Autumn,04
A5111687482600,20164-33001-01,33001,2016,4,Autumn,01
A5111687482600,20164-41000-02,41000,2016,4,Autumn,02
A5111687482600,20171-30116-01,30116,2017,1,Winter,01
A5111687482600,20171-35000-05,35000,2017,1,Winter,05
A5111687482600,20171-38001-01,38001,2017,1,Winter,01
A511973567230,20164-30000-02,30000,2016,4,Autumn,02
A511973567230,20164-33002-01,33002,2016,4,Autumn,01
A511973567230,20164-38001-01,38001,2016,4,Autumn,01
A511973567230,20171-37100-01,37100,2017,1,Winter,01
A511973567230,20171-40000-02,40000,2017,1,Winter,02
A511973567230,20171-41000-85,41000,2017,1,Winter,85
A511973567230,20171-42001-01,42001,2017,1,Winter,01
A515225829120,20164-30000-08,30000,2016,4,Autumn,08
A515225829120,20164-33002-01,33002,2016,4,Autumn,01
A515225829120,20164-41000-01,41000,2016,4,Autumn,01
A515225829120,20171-30116-01,30116,2017,1,Winter,01
A515225829120,20171-35000-04,35000,2017,1,Winter,04
A515225829120,20171-38002-02,38002,2017,1,Winter,02
A5510717644414,20164-33001-04,33001,2016,4,Autumn,04
A5510717644414,20164-34705-01,34705,2016,4,Autumn,01
A5510717644414,20164-41000-03,41000,2016,4,Autumn,03
A5510717644414,20171-30001-01,30001,2017,1,Winter,01
A5510717644414,20171-33503-01,33503,2017,1,Winter,01
A5510717644414,20171-38001-01,38001,2017,1,Winter,01
A77936845637,20164-30000-06,30000,2016,4,Autumn,06
A77936845637,20164-33101-81,33101,2016,4,Autumn,81
A77936845637,20164-33501-01,33501,2016,4,Autumn,01
A77936845637,20164-41000-05,41000,2016,4,Autumn,05
A77936845637,20171-35000-02,35000,2017,1,Winter,02
A77936845637,20171-37100-01,37100,2017,1,Winter,01
A77936845637,20171-42001-02,42001,2017,1,Winter,02
A554726916210,20164-30000-05,30000,2016,4,Autumn,05
A554726916210,20164-33001-02,33001,2016,4,Autumn,02
A554726916210,20164-41000-05,41000,2016,4,Autumn,05
A554726916210,20171-33450-01,33450,2017,1,Winter,01
A554726916210,20171-33503-01,33503,2017,1,Winter,01
A554726916210,20171-35000-05,35000,2017,1,Winter,05
A78303569332,20164-30000-05,30000,2016,4,Autumn,05
A78303569332,20164-33001-06,33001,2016,4,Autumn,06
A78303569332,20164-41000-03,41000,2016,4,Autumn,03
A78303569332,20171-35000-05,35000,2017,1,Winter,05
A78303569332,20171-37000-01,37000,2017,1,Winter,01
A78303569332,20171-40000-01,40000,2017,1,Winter,01
A78303569332,20171-42117-01,42117,2017,1,Winter,01
A784921148328,20164-30000-01,30000,2016,4,Autumn,01
A784921148328,20164-33502-01,33502,2016,4,Autumn,01
A784921148328,20164-41000-03,41000,2016,4,Autumn,03
A784921148328,20171-30001-02,30001,2017,1,Winter,02
A784921148328,20171-33401-85,33401,2017,1,Winter,85
A784921148328,20171-33503-01,33503,2017,1,Winter,01
A784921148328,20171-39001-01,39001,2017,1,Winter,01
A784921148328,20171-39005-01,39005,2017,1,Winter,01
A784921148328,20171-39006-01,39006,2017,1,Winter,01
A785441190204,20164-33001-03,33001,2016,4,Autumn,03
A785441190204,20164-35000-01,35000,2016,4,Autumn,01
A785441190204,20164-41000-02,41000,2016,4,Autumn,02
A785441190204,20164-42001-03,42001,2016,4,Autumn,03
A785441190204,20171-35200-01,35200,2017,1,Winter,01
A785441190204,20171-38001-02,38001,2017,1,Winter,02
A785441190204,20171-40000-02,40000,2017,1,Winter,02
A78740910415,20164-30000-03,30000,2016,4,Autumn,03
A78740910415,20164-41000-04,41000,2016,4,Autumn,04
A78740910415,20164-42001-01,42001,2016,4,Autumn,01
A78740910415,20171-35200-81,35200,2017,1,Winter,81
A78740910415,20171-37000-02,37000,2017,1,Winter,02
A78740910415,20171-38103-03,38103,2017,1,Winter,03
A78740910415,20171-41100-01,41100,2017,1,Winter,01
A559367644576,20164-33001-03,33001,2016,4,Autumn,03
A559367644576,20164-37000-04,37000,2016,4,Autumn,04
A559367644576,20164-41000-02,41000,2016,4,Autumn,02
A559367644576,20171-30000-01,30000,2017,1,Winter,01
A559367644576,20171-37101-01,37101,2017,1,Winter,01
A559367644576,20171-37201-01,37201,2017,1,Winter,01
A5610627544855,20164-30000-04,30000,2016,4,Autumn,04
A5610627544855,20164-33001-04,33001,2016,4,Autumn,04
A5610627544855,20164-35000-02,35000,2016,4,Autumn,02
A5610627544855,20164-41000-05,41000,2016,4,Autumn,05
A5610627544855,20171-30116-01,30116,2017,1,Winter,01
A5610627544855,20171-35200-02,35200,2017,1,Winter,02
A5610627544855,20171-37100-01,37100,2017,1,Winter,01
A519487482576,20164-30000-08,30000,2016,4,Autumn,08
A519487482576,20164-33001-03,33001,2016,4,Autumn,03
A519487482576,20164-37000-01,37000,2016,4,Autumn,01
A519487482576,20164-41000-01,41000,2016,4,Autumn,01
A519487482576,20171-37201-01,37201,2017,1,Winter,01
A519487482576,20171-38001-02,38001,2017,1,Winter,02
A519487482576,20171-41204-01,41204,2017,1,Winter,01
A7938511550,20164-33001-01,33001,2016,4,Autumn,01
A7938511550,20164-41000-04,41000,2016,4,Autumn,04
A7938511550,20164-42001-01,42001,2016,4,Autumn,01
A7938511550,20171-30000-01,30000,2017,1,Winter,01
A7938511550,20171-35000-05,35000,2017,1,Winter,05
A7938511550,20171-40000-01,40000,2017,1,Winter,01
A794751065120,20164-30130-81,30130,2016,4,Autumn,81
A794751065120,20164-33001-02,33001,2016,4,Autumn,02
A794751065120,20164-41000-05,41000,2016,4,Autumn,05
A794751065120,20171-33040-02,33040,2017,1,Winter,02
A794751065120,20171-35200-01,35200,2017,1,Winter,01
A794751065120,20171-36106-01,36106,2017,1,Winter,01
A796651260392,20164-30000-07,30000,2016,4,Autumn,07
A796651260392,20164-33001-02,33001,2016,4,Autumn,02
A796651260392,20164-34705-01,34705,2016,4,Autumn,01
A796651260392,20164-41000-03,41000,2016,4,Autumn,03
A796651260392,20171-35000-01,35000,2017,1,Winter,01
A796651260392,20171-37100-01,37100,2017,1,Winter,01
A796651260392,20171-37201-81,37201,2017,1,Winter,81
A797081230324,20164-33001-01,33001,2016,4,Autumn,01
A797081230324,20164-39001-02,39001,2016,4,Autumn,02
A797081230324,20164-41000-02,41000,2016,4,Autumn,02
A797081230324,20171-34102-02,34102,2017,1,Winter,02
A797081230324,20171-37000-02,37000,2017,1,Winter,02
A797081230324,20171-38103-01,38103,2017,1,Winter,01
A5618009200800,20164-30000-04,30000,2016,4,Autumn,04
A5618009200800,20164-33002-01,33002,2016,4,Autumn,01
A5618009200800,20164-39001-02,39001,2016,4,Autumn,02
A5618009200800,20164-41100-04,41100,2016,4,Autumn,04
A5618009200800,20171-35000-02,35000,2017,1,Winter,02
A5618009200800,20171-40110-02,40110,2017,1,Winter,02
A5618009200800,20171-41204-01,41204,2017,1,Winter,01
A56450699228,20164-33001-02,33001,2016,4,Autumn,02
A56450699228,20164-41000-05,41000,2016,4,Autumn,05
A56450699228,20164-42001-02,42001,2016,4,Autumn,02
A56450699228,20171-37000-02,37000,2017,1,Winter,02
A56450699228,20171-37201-81,37201,2017,1,Winter,81
A56450699228,20171-38103-01,38103,2017,1,Winter,01
A56450699228,20171-40110-02,40110,2017,1,Winter,02
A564987084267,20164-30000-04,30000,2016,4,Autumn,04
A564987084267,20164-33001-07,33001,2016,4,Autumn,07
A564987084267,20164-41000-02,41000,2016,4,Autumn,02
A564987084267,20171-33040-02,33040,2017,1,Winter,02
A564987084267,20171-35000-04,35000,2017,1,Winter,04
A564987084267,20171-42001-03,42001,2017,1,Winter,03
A60826729684,20164-30000-08,30000,2016,4,Autumn,08
A60826729684,20164-33001-06,33001,2016,4,Autumn,06
A60826729684,20164-41100-02,41100,2016,4,Autumn,02
A60826729684,20171-30116-81,30116,2017,1,Winter,81
A60826729684,20171-35000-01,35000,2017,1,Winter,01
A60826729684,20171-42001-02,42001,2017,1,Winter,02
A809121232525,20164-30000-05,30000,2016,4,Autumn,05
A809121232525,20164-33001-02,33001,2016,4,Autumn,02
A809121232525,20164-37000-03,37000,2016,4,Autumn,03
A809121232525,20171-33503-02,33503,2017,1,Winter,02
A809121232525,20171-38115-85,38115,2017,1,Winter,85
A809121232525,20171-41100-01,41100,2017,1,Winter,01
A52498704027,20164-33001-03,33001,2016,4,Autumn,03
A52498704027,20164-37000-01,37000,2016,4,Autumn,01
A52498704027,20164-41100-04,41100,2016,4,Autumn,04
A52498704027,20164-42001-03,42001,2016,4,Autumn,03
A52498704027,20171-30130-81,30130,2017,1,Winter,81
A52498704027,20171-38002-81,38002,2017,1,Winter,81
A52498704027,20171-38103-03,38103,2017,1,Winter,03
A8117631241064,20164-30000-08,30000,2016,4,Autumn,08
A8117631241064,20164-33001-06,33001,2016,4,Autumn,06
A8117631241064,20164-34705-01,34705,2016,4,Autumn,01
A8117631241064,20171-37100-01,37100,2017,1,Winter,01
A8117631241064,20171-38002-02,38002,2017,1,Winter,02
A8117631241064,20171-42001-03,42001,2017,1,Winter,03
A616507760400,20164-33001-04,33001,2016,4,Autumn,04
A616507760400,20164-37000-01,37000,2016,4,Autumn,01
A616507760400,20164-41000-01,41000,2016,4,Autumn,01
A616507760400,20164-42001-02,42001,2016,4,Autumn,02
A616507760400,20171-30000-01,30000,2017,1,Winter,01
A616507760400,20171-33040-01,33040,2017,1,Winter,01
A616507760400,20171-35000-04,35000,2017,1,Winter,04
A616507760400,20171-39005-01,39005,2017,1,Winter,01
A528757040475,20164-33001-81,33001,2016,4,Autumn,81
A528757040475,20164-34705-01,34705,2016,4,Autumn,01
A528757040475,20164-41000-02,41000,2016,4,Autumn,02
A528757040475,20171-30000-01,30000,2017,1,Winter,01
A528757040475,20171-34701-01,34701,2017,1,Winter,01
A528757040475,20171-35000-05,35000,2017,1,Winter,05
A528757040475,20171-38001-01,38001,2017,1,Winter,01
A5815626486292,20164-30000-06,30000,2016,4,Autumn,06
A5815626486292,20164-33001-03,33001,2016,4,Autumn,03
A5815626486292,20164-41000-01,41000,2016,4,Autumn,01
A5815626486292,20164-42001-01,42001,2016,4,Autumn,01
A5815626486292,20171-35000-01,35000,2017,1,Winter,01
A5815626486292,20171-37000-02,37000,2017,1,Winter,02
